selection_label,selection_type,layout_signature,seed,rank,sku_id,sku_class,class_index,global_sku_index,demand_weight,pallets_per_sku,representative_access_pallets,reserve_pallets,representative_slot_id,row,col,level,block_id,block_size,access_type,access_side_count,access_sides,effective_access_side,effective_pick_face_row,effective_pick_face_col,effective_depth,horizontal_access_distance,vertical_level,normalized_distance,normalized_depth,normalized_level,slot_cost,representative_assignment_rule,representative_level_preference_met,representative_depth_preference_met,representative_assignment_status,representative_assignment_warning
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_B022,B,22,42,0.005,15,1,14,L4__r16__c13__l1,16,13,1,1,77,two_sided,2,"E,W",W,16,13,1,4,1,0.072727273,0,0.142857143,0.215584416,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_B023,B,23,43,0.005,15,1,14,L4__r17__c13__l1,17,13,1,1,77,two_sided,2,"E,W",W,17,13,1,4,1,0.072727273,0,0.142857143,0.215584416,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_B024,B,24,44,0.005,15,1,14,L4__r18__c13__l1,18,13,1,1,77,two_sided,2,"E,W",W,18,13,1,4,1,0.072727273,0,0.142857143,0.215584416,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_B025,B,25,45,0.005,15,1,14,L4__r19__c13__l1,19,13,1,1,77,two_sided,2,"E,W",W,19,13,1,4,1,0.072727273,0,0.142857143,0.215584416,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_B026,B,26,46,0.005,15,1,14,L4__r20__c13__l1,20,13,1,1,77,two_sided,2,"E,W",W,20,13,1,4,1,0.072727273,0,0.142857143,0.215584416,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_B027,B,27,47,0.005,15,1,14,L4__r21__c13__l1,21,13,1,1,77,two_sided,2,"E,W",W,21,13,1,4,1,0.072727273,0,0.142857143,0.215584416,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_B028,B,28,48,0.005,15,1,14,L4__r23__c13__l1,23,13,1,1,77,two_sided,2,"E,W",W,23,13,1,4,1,0.072727273,0,0.142857143,0.215584416,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_B029,B,29,49,0.005,15,1,14,L4__r24__c13__l1,24,13,1,1,77,two_sided,2,"E,W",W,24,13,1,4,1,0.072727273,0,0.142857143,0.215584416,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_B030,B,30,50,0.005,15,1,14,L4__r26__c15__l0,26,15,0,1,77,two_sided,2,"E,W",E,26,15,1,12,0,0.218181818,0,0,0.218181818,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C001,C,1,51,0.001,4,1,3,L4__r24__c26__l7,24,26,7,5,111,two_sided,2,"N,S",S,28,26,5,23,7,0.418181818,1,1,2.418181818,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C002,C,2,52,0.001,4,1,3,L4__r24__c26__l6,24,26,6,5,111,two_sided,2,"N,S",S,28,26,5,23,6,0.418181818,1,0.857142857,2.275324675,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C003,C,3,53,0.001,4,1,3,L4__r24__c26__l5,24,26,5,5,111,two_sided,2,"N,S",S,28,26,5,23,5,0.418181818,1,0.714285714,2.132467532,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C004,C,4,54,0.001,4,1,3,L4__r24__c26__l4,24,26,4,5,111,two_sided,2,"N,S",S,28,26,5,23,4,0.418181818,1,0.571428571,1.98961039,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C005,C,5,55,0.001,4,1,3,L4__r24__c26__l3,24,26,3,5,111,two_sided,2,"N,S",S,28,26,5,23,3,0.418181818,1,0.428571429,1.846753247,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C006,C,6,56,0.001,4,1,3,L4__r24__c26__l2,24,26,2,5,111,two_sided,2,"N,S",S,28,26,5,23,2,0.418181818,1,0.285714286,1.703896104,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C007,C,7,57,0.001,4,1,3,L4__r24__c26__l1,24,26,1,5,111,two_sided,2,"N,S",S,28,26,5,23,1,0.418181818,1,0.142857143,1.561038961,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C008,C,8,58,0.001,4,1,3,L4__r24__c26__l0,24,26,0,5,111,two_sided,2,"N,S",S,28,26,5,23,0,0.418181818,1,0,1.418181818,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C009,C,9,59,0.001,4,1,3,L4__r56__c33__l7,56,33,7,10,24,one_sided,1,W,W,56,30,4,53,7,0.963636364,0.75,1,2.713636364,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C010,C,10,60,0.001,4,1,3,L4__r55__c33__l7,55,33,7,10,24,one_sided,1,W,W,55,30,4,52,7,0.945454545,0.75,1,2.695454545,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C011,C,11,61,0.001,4,1,3,L4__r54__c33__l7,54,33,7,10,24,one_sided,1,W,W,54,30,4,51,7,0.927272727,0.75,1,2.677272727,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C012,C,12,62,0.001,4,1,3,L4__r1__c33__l7,1,33,7,3,32,one_sided,1,W,W,1,30,4,50,7,0.909090909,0.75,1,2.659090909,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C013,C,13,63,0.001,4,1,3,L4__r53__c33__l7,53,33,7,10,24,one_sided,1,W,W,53,30,4,50,7,0.909090909,0.75,1,2.659090909,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C014,C,14,64,0.001,4,1,3,L4__r2__c33__l7,2,33,7,3,32,one_sided,1,W,W,2,30,4,49,7,0.890909091,0.75,1,2.640909091,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C015,C,15,65,0.001,4,1,3,L4__r52__c33__l7,52,33,7,10,24,one_sided,1,W,W,52,30,4,49,7,0.890909091,0.75,1,2.640909091,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C016,C,16,66,0.001,4,1,3,L4__r3__c33__l7,3,33,7,3,32,one_sided,1,W,W,3,30,4,48,7,0.872727273,0.75,1,2.622727273,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C017,C,17,67,0.001,4,1,3,L4__r51__c33__l7,51,33,7,10,24,one_sided,1,W,W,51,30,4,48,7,0.872727273,0.75,1,2.622727273,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C018,C,18,68,0.001,4,1,3,L4__r4__c33__l7,4,33,7,3,32,one_sided,1,W,W,4,30,4,47,7,0.854545455,0.75,1,2.604545455,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C019,C,19,69,0.001,4,1,3,L4__r5__c33__l7,5,33,7,3,32,one_sided,1,W,W,5,30,4,46,7,0.836363636,0.75,1,2.586363636,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C020,C,20,70,0.001,4,1,3,L4__r6__c33__l7,6,33,7,3,32,one_sided,1,W,W,6,30,4,45,7,0.818181818,0.75,1,2.568181818,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C021,C,21,71,0.001,4,1,3,L4__r7__c33__l7,7,33,7,3,32,one_sided,1,W,W,7,30,4,44,7,0.8,0.75,1,2.55,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C022,C,22,72,0.001,4,1,3,L4__r8__c33__l7,8,33,7,3,32,one_sided,1,W,W,8,30,4,43,7,0.781818182,0.75,1,2.531818182,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C023,C,23,73,0.001,4,1,3,L4__r24__c33__l7,24,33,7,5,111,two_sided,2,"N,S",N,21,33,4,35,7,0.636363636,0.75,1,2.386363636,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C024,C,24,74,0.001,4,1,3,L4__r24__c32__l7,24,32,7,5,111,two_sided,2,"N,S",N,21,32,4,34,7,0.618181818,0.75,1,2.368181818,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C025,C,25,75,0.001,4,1,3,L4__r24__c31__l7,24,31,7,5,111,two_sided,2,"N,S",N,21,31,4,33,7,0.6,0.75,1,2.35,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C026,C,26,76,0.001,4,1,3,L4__r24__c30__l7,24,30,7,5,111,two_sided,2,"N,S",N,21,30,4,32,7,0.581818182,0.75,1,2.331818182,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C027,C,27,77,0.001,4,1,3,L4__r24__c29__l7,24,29,7,5,111,two_sided,2,"N,S",N,21,29,4,31,7,0.563636364,0.75,1,2.313636364,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C028,C,28,78,0.001,4,1,3,L4__r24__c28__l7,24,28,7,5,111,two_sided,2,"N,S",N,21,28,4,30,7,0.545454545,0.75,1,2.295454545,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C029,C,29,79,0.001,4,1,3,L4__r25__c33__l7,25,33,7,5,111,two_sided,2,"N,S",S,28,33,4,30,7,0.545454545,0.75,1,2.295454545,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C030,C,30,80,0.001,4,1,3,L4__r24__c27__l7,24,27,7,5,111,two_sided,2,"N,S",N,21,27,4,29,7,0.527272727,0.75,1,2.277272727,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C031,C,31,81,0.001,4,1,3,L4__r25__c32__l7,25,32,7,5,111,two_sided,2,"N,S",S,28,32,4,29,7,0.527272727,0.75,1,2.277272727,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C032,C,32,82,0.001,4,1,3,L4__r25__c31__l7,25,31,7,5,111,two_sided,2,"N,S",S,28,31,4,28,7,0.509090909,0.75,1,2.259090909,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C033,C,33,83,0.001,4,1,3,L4__r23__c26__l7,23,26,7,5,111,two_sided,2,"N,S",N,21,25,4,27,7,0.490909091,0.75,1,2.240909091,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C034,C,34,84,0.001,4,1,3,L4__r24__c25__l7,24,25,7,5,111,two_sided,2,"N,S",N,21,25,4,27,7,0.490909091,0.75,1,2.240909091,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C035,C,35,85,0.001,4,1,3,L4__r25__c30__l7,25,30,7,5,111,two_sided,2,"N,S",S,28,30,4,27,7,0.490909091,0.75,1,2.240909091,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C036,C,36,86,0.001,4,1,3,L4__r24__c24__l7,24,24,7,5,111,two_sided,2,"N,S",N,21,24,4,26,7,0.472727273,0.75,1,2.222727273,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C037,C,37,87,0.001,4,1,3,L4__r25__c29__l7,25,29,7,5,111,two_sided,2,"N,S",S,28,29,4,26,7,0.472727273,0.75,1,2.222727273,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C038,C,38,88,0.001,4,1,3,L4__r24__c23__l7,24,23,7,5,111,two_sided,2,"N,S",N,21,23,4,25,7,0.454545455,0.75,1,2.204545455,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C039,C,39,89,0.001,4,1,3,L4__r25__c28__l7,25,28,7,5,111,two_sided,2,"N,S",S,28,28,4,25,7,0.454545455,0.75,1,2.204545455,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C040,C,40,90,0.001,4,1,3,L4__r35__c26__l7,35,26,7,7,83,two_sided,2,"N,S",N,33,25,4,25,7,0.454545455,0.75,1,2.204545455,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C041,C,41,91,0.001,4,1,3,L4__r24__c22__l7,24,22,7,5,111,two_sided,2,"N,S",N,21,22,4,24,7,0.436363636,0.75,1,2.186363636,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C042,C,42,92,0.001,4,1,3,L4__r25__c27__l7,25,27,7,5,111,two_sided,2,"N,S",S,28,27,4,24,7,0.436363636,0.75,1,2.186363636,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C043,C,43,93,0.001,4,1,3,L4__r24__c21__l7,24,21,7,5,111,two_sided,2,"N,S",N,21,21,4,23,7,0.418181818,0.75,1,2.168181818,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C044,C,44,94,0.001,4,1,3,L4__r25__c26__l7,25,26,7,5,111,two_sided,2,"N,S",S,28,26,4,23,7,0.418181818,0.75,1,2.168181818,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C045,C,45,95,0.001,4,1,3,L4__r24__c20__l7,24,20,7,5,111,two_sided,2,"N,S",N,21,20,4,22,7,0.4,0.75,1,2.15,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C046,C,46,96,0.001,4,1,3,L4__r25__c25__l7,25,25,7,5,111,two_sided,2,"N,S",S,28,25,4,22,7,0.4,0.75,1,2.15,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C047,C,47,97,0.001,4,1,3,L4__r25__c24__l7,25,24,7,5,111,two_sided,2,"N,S",S,28,24,4,21,7,0.381818182,0.75,1,2.131818182,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C048,C,48,98,0.001,4,1,3,L4__r25__c23__l7,25,23,7,5,111,two_sided,2,"N,S",S,28,23,4,20,7,0.363636364,0.75,1,2.113636364,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C049,C,49,99,0.001,4,1,3,L4__r25__c22__l7,25,22,7,5,111,two_sided,2,"N,S",S,28,22,4,19,7,0.345454545,0.75,1,2.095454545,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_C050,C,50,100,0.001,4,1,3,L4__r25__c21__l7,25,21,7,5,111,two_sided,2,"N,S",S,28,21,4,18,7,0.327272727,0.75,1,2.077272727,C_representative_deterministic_sort,TRUE,TRUE,assigned,
