selection_label,selection_type,layout_signature,seed,rank,sku_id,sku_class,class_index,global_sku_index,demand_weight,pallets_per_sku,reserve_pallets,reserve_pallet_index,reserve_slot_id,row,col,level,block_id,block_size,access_type,access_side_count,access_sides,effective_access_side,effective_pick_face_row,effective_pick_face_col,effective_depth,horizontal_access_distance,vertical_level,normalized_distance,normalized_depth,normalized_level,slot_cost,representative_slot_id,representative_block_id,representative_effective_access_side,same_block_as_representative,same_side_as_representative,reserve_group_id,reserve_assignment_rule,reserve_level_preference_met,reserve_depth_preference_met,reserve_assignment_status,reserve_assignment_warning
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A011,A,11,11,0.04,7,6,3,L1__r11__c13__l4,11,13,4,1,51,two_sided,2,"E,W",W,11,13,1,4,4,0.072727273,0,0.571428571,0.644155844,L1__r11__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level4,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A011,A,11,11,0.04,7,6,4,L1__r12__c13__l4,12,13,4,1,51,two_sided,2,"E,W",W,12,13,1,4,4,0.072727273,0,0.571428571,0.644155844,L1__r11__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level4,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A011,A,11,11,0.04,7,6,5,L1__r13__c13__l4,13,13,4,1,51,two_sided,2,"E,W",W,13,13,1,4,4,0.072727273,0,0.571428571,0.644155844,L1__r11__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level4,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A011,A,11,11,0.04,7,6,6,L1__r14__c13__l4,14,13,4,1,51,two_sided,2,"E,W",W,14,13,1,4,4,0.072727273,0,0.571428571,0.644155844,L1__r11__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level4,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A012,A,12,12,0.04,7,6,1,L1__r15__c13__l4,15,13,4,1,51,two_sided,2,"E,W",W,15,13,1,4,4,0.072727273,0,0.571428571,0.644155844,L1__r12__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level4,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A012,A,12,12,0.04,7,6,2,L1__r16__c13__l4,16,13,4,1,51,two_sided,2,"E,W",W,16,13,1,4,4,0.072727273,0,0.571428571,0.644155844,L1__r12__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level4,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A012,A,12,12,0.04,7,6,3,L1__r17__c13__l4,17,13,4,1,51,two_sided,2,"E,W",W,17,13,1,4,4,0.072727273,0,0.571428571,0.644155844,L1__r12__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level4,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A012,A,12,12,0.04,7,6,4,L1__r18__c13__l4,18,13,4,1,51,two_sided,2,"E,W",W,18,13,1,4,4,0.072727273,0,0.571428571,0.644155844,L1__r12__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level4,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A012,A,12,12,0.04,7,6,5,L1__r19__c13__l4,19,13,4,1,51,two_sided,2,"E,W",W,19,13,1,4,4,0.072727273,0,0.571428571,0.644155844,L1__r12__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level4,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A012,A,12,12,0.04,7,6,6,L1__r20__c13__l4,20,13,4,1,51,two_sided,2,"E,W",W,20,13,1,4,4,0.072727273,0,0.571428571,0.644155844,L1__r12__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level4,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A013,A,13,13,0.04,7,6,1,L1__r21__c13__l4,21,13,4,1,51,two_sided,2,"E,W",W,21,13,1,4,4,0.072727273,0,0.571428571,0.644155844,L1__r13__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level4,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A013,A,13,13,0.04,7,6,2,L1__r23__c13__l4,23,13,4,1,51,two_sided,2,"E,W",W,23,13,1,4,4,0.072727273,0,0.571428571,0.644155844,L1__r13__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level4,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A013,A,13,13,0.04,7,6,3,L1__r24__c13__l4,24,13,4,1,51,two_sided,2,"E,W",W,24,13,1,4,4,0.072727273,0,0.571428571,0.644155844,L1__r13__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level4,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A013,A,13,13,0.04,7,6,4,L1__r25__c13__l4,25,13,4,1,51,two_sided,2,"E,W",W,25,13,1,5,4,0.090909091,0,0.571428571,0.662337662,L1__r13__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level4,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A013,A,13,13,0.04,7,6,5,L1__r26__c13__l4,26,13,4,1,51,two_sided,2,"E,W",W,26,13,1,6,4,0.109090909,0,0.571428571,0.680519481,L1__r13__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level4,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A013,A,13,13,0.04,7,6,6,L1__r1__c13__l5,1,13,5,1,51,two_sided,2,"E,W",W,1,13,1,4,5,0.072727273,0,0.714285714,0.787012987,L1__r13__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level5,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A014,A,14,14,0.04,7,6,1,L1__r2__c13__l5,2,13,5,1,51,two_sided,2,"E,W",W,2,13,1,4,5,0.072727273,0,0.714285714,0.787012987,L1__r14__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level5,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A014,A,14,14,0.04,7,6,2,L1__r3__c13__l5,3,13,5,1,51,two_sided,2,"E,W",W,3,13,1,4,5,0.072727273,0,0.714285714,0.787012987,L1__r14__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level5,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A014,A,14,14,0.04,7,6,3,L1__r4__c13__l5,4,13,5,1,51,two_sided,2,"E,W",W,4,13,1,4,5,0.072727273,0,0.714285714,0.787012987,L1__r14__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level5,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A014,A,14,14,0.04,7,6,4,L1__r5__c13__l5,5,13,5,1,51,two_sided,2,"E,W",W,5,13,1,4,5,0.072727273,0,0.714285714,0.787012987,L1__r14__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level5,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A014,A,14,14,0.04,7,6,5,L1__r6__c13__l5,6,13,5,1,51,two_sided,2,"E,W",W,6,13,1,4,5,0.072727273,0,0.714285714,0.787012987,L1__r14__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level5,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A014,A,14,14,0.04,7,6,6,L1__r7__c13__l5,7,13,5,1,51,two_sided,2,"E,W",W,7,13,1,4,5,0.072727273,0,0.714285714,0.787012987,L1__r14__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level5,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A015,A,15,15,0.04,7,6,1,L1__r8__c13__l5,8,13,5,1,51,two_sided,2,"E,W",W,8,13,1,4,5,0.072727273,0,0.714285714,0.787012987,L1__r15__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level5,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A015,A,15,15,0.04,7,6,2,L1__r9__c13__l5,9,13,5,1,51,two_sided,2,"E,W",W,9,13,1,4,5,0.072727273,0,0.714285714,0.787012987,L1__r15__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level5,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A015,A,15,15,0.04,7,6,3,L1__r10__c13__l5,10,13,5,1,51,two_sided,2,"E,W",W,10,13,1,4,5,0.072727273,0,0.714285714,0.787012987,L1__r15__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level5,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A015,A,15,15,0.04,7,6,4,L1__r11__c13__l5,11,13,5,1,51,two_sided,2,"E,W",W,11,13,1,4,5,0.072727273,0,0.714285714,0.787012987,L1__r15__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level5,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A015,A,15,15,0.04,7,6,5,L1__r12__c13__l5,12,13,5,1,51,two_sided,2,"E,W",W,12,13,1,4,5,0.072727273,0,0.714285714,0.787012987,L1__r15__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level5,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A015,A,15,15,0.04,7,6,6,L1__r13__c13__l5,13,13,5,1,51,two_sided,2,"E,W",W,13,13,1,4,5,0.072727273,0,0.714285714,0.787012987,L1__r15__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level5,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A016,A,16,16,0.04,7,6,1,L1__r14__c13__l5,14,13,5,1,51,two_sided,2,"E,W",W,14,13,1,4,5,0.072727273,0,0.714285714,0.787012987,L1__r16__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level5,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A016,A,16,16,0.04,7,6,2,L1__r15__c13__l5,15,13,5,1,51,two_sided,2,"E,W",W,15,13,1,4,5,0.072727273,0,0.714285714,0.787012987,L1__r16__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level5,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A016,A,16,16,0.04,7,6,3,L1__r16__c13__l5,16,13,5,1,51,two_sided,2,"E,W",W,16,13,1,4,5,0.072727273,0,0.714285714,0.787012987,L1__r16__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level5,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A016,A,16,16,0.04,7,6,4,L1__r17__c13__l5,17,13,5,1,51,two_sided,2,"E,W",W,17,13,1,4,5,0.072727273,0,0.714285714,0.787012987,L1__r16__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level5,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A016,A,16,16,0.04,7,6,5,L1__r18__c13__l5,18,13,5,1,51,two_sided,2,"E,W",W,18,13,1,4,5,0.072727273,0,0.714285714,0.787012987,L1__r16__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level5,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A016,A,16,16,0.04,7,6,6,L1__r19__c13__l5,19,13,5,1,51,two_sided,2,"E,W",W,19,13,1,4,5,0.072727273,0,0.714285714,0.787012987,L1__r16__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level5,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A017,A,17,17,0.04,7,6,1,L1__r20__c13__l5,20,13,5,1,51,two_sided,2,"E,W",W,20,13,1,4,5,0.072727273,0,0.714285714,0.787012987,L1__r17__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level5,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A017,A,17,17,0.04,7,6,2,L1__r21__c13__l5,21,13,5,1,51,two_sided,2,"E,W",W,21,13,1,4,5,0.072727273,0,0.714285714,0.787012987,L1__r17__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level5,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A017,A,17,17,0.04,7,6,3,L1__r23__c13__l5,23,13,5,1,51,two_sided,2,"E,W",W,23,13,1,4,5,0.072727273,0,0.714285714,0.787012987,L1__r17__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level5,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A017,A,17,17,0.04,7,6,4,L1__r24__c13__l5,24,13,5,1,51,two_sided,2,"E,W",W,24,13,1,4,5,0.072727273,0,0.714285714,0.787012987,L1__r17__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level5,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A017,A,17,17,0.04,7,6,5,L1__r25__c13__l5,25,13,5,1,51,two_sided,2,"E,W",W,25,13,1,5,5,0.090909091,0,0.714285714,0.805194805,L1__r17__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level5,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A017,A,17,17,0.04,7,6,6,L1__r26__c13__l5,26,13,5,1,51,two_sided,2,"E,W",W,26,13,1,6,5,0.109090909,0,0.714285714,0.823376623,L1__r17__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level5,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A018,A,18,18,0.04,7,6,1,L1__r1__c13__l6,1,13,6,1,51,two_sided,2,"E,W",W,1,13,1,4,6,0.072727273,0,0.857142857,0.92987013,L1__r18__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level6,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A018,A,18,18,0.04,7,6,2,L1__r2__c13__l6,2,13,6,1,51,two_sided,2,"E,W",W,2,13,1,4,6,0.072727273,0,0.857142857,0.92987013,L1__r18__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level6,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A018,A,18,18,0.04,7,6,3,L1__r3__c13__l6,3,13,6,1,51,two_sided,2,"E,W",W,3,13,1,4,6,0.072727273,0,0.857142857,0.92987013,L1__r18__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level6,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A018,A,18,18,0.04,7,6,4,L1__r4__c13__l6,4,13,6,1,51,two_sided,2,"E,W",W,4,13,1,4,6,0.072727273,0,0.857142857,0.92987013,L1__r18__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level6,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A018,A,18,18,0.04,7,6,5,L1__r5__c13__l6,5,13,6,1,51,two_sided,2,"E,W",W,5,13,1,4,6,0.072727273,0,0.857142857,0.92987013,L1__r18__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level6,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A018,A,18,18,0.04,7,6,6,L1__r6__c13__l6,6,13,6,1,51,two_sided,2,"E,W",W,6,13,1,4,6,0.072727273,0,0.857142857,0.92987013,L1__r18__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level6,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A019,A,19,19,0.04,7,6,1,L1__r7__c13__l6,7,13,6,1,51,two_sided,2,"E,W",W,7,13,1,4,6,0.072727273,0,0.857142857,0.92987013,L1__r19__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level6,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A019,A,19,19,0.04,7,6,2,L1__r8__c13__l6,8,13,6,1,51,two_sided,2,"E,W",W,8,13,1,4,6,0.072727273,0,0.857142857,0.92987013,L1__r19__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level6,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A019,A,19,19,0.04,7,6,3,L1__r9__c13__l6,9,13,6,1,51,two_sided,2,"E,W",W,9,13,1,4,6,0.072727273,0,0.857142857,0.92987013,L1__r19__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level6,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A019,A,19,19,0.04,7,6,4,L1__r10__c13__l6,10,13,6,1,51,two_sided,2,"E,W",W,10,13,1,4,6,0.072727273,0,0.857142857,0.92987013,L1__r19__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level6,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A019,A,19,19,0.04,7,6,5,L1__r11__c13__l6,11,13,6,1,51,two_sided,2,"E,W",W,11,13,1,4,6,0.072727273,0,0.857142857,0.92987013,L1__r19__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level6,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A019,A,19,19,0.04,7,6,6,L1__r12__c13__l6,12,13,6,1,51,two_sided,2,"E,W",W,12,13,1,4,6,0.072727273,0,0.857142857,0.92987013,L1__r19__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level6,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A020,A,20,20,0.04,7,6,1,L1__r13__c13__l6,13,13,6,1,51,two_sided,2,"E,W",W,13,13,1,4,6,0.072727273,0,0.857142857,0.92987013,L1__r20__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level6,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A020,A,20,20,0.04,7,6,2,L1__r14__c13__l6,14,13,6,1,51,two_sided,2,"E,W",W,14,13,1,4,6,0.072727273,0,0.857142857,0.92987013,L1__r20__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level6,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A020,A,20,20,0.04,7,6,3,L1__r15__c13__l6,15,13,6,1,51,two_sided,2,"E,W",W,15,13,1,4,6,0.072727273,0,0.857142857,0.92987013,L1__r20__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level6,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A020,A,20,20,0.04,7,6,4,L1__r16__c13__l6,16,13,6,1,51,two_sided,2,"E,W",W,16,13,1,4,6,0.072727273,0,0.857142857,0.92987013,L1__r20__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level6,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A020,A,20,20,0.04,7,6,5,L1__r17__c13__l6,17,13,6,1,51,two_sided,2,"E,W",W,17,13,1,4,6,0.072727273,0,0.857142857,0.92987013,L1__r20__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level6,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_A020,A,20,20,0.04,7,6,6,L1__r18__c13__l6,18,13,6,1,51,two_sided,2,"E,W",W,18,13,1,4,6,0.072727273,0,0.857142857,0.92987013,L1__r20__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level6,A_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_B001,B,1,21,0.005,15,14,1,L1__r19__c13__l6,19,13,6,1,51,two_sided,2,"E,W",W,19,13,1,4,6,0.072727273,0,0.857142857,0.92987013,L1__r21__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level6,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_B001,B,1,21,0.005,15,14,2,L1__r20__c13__l6,20,13,6,1,51,two_sided,2,"E,W",W,20,13,1,4,6,0.072727273,0,0.857142857,0.92987013,L1__r21__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level6,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
L1,accessibility-oriented,1fa9344c00a95c630e382533991ef575b2f5e6b5,101,0,SKU_B001,B,1,21,0.005,15,14,3,L1__r21__c13__l6,21,13,6,1,51,two_sided,2,"E,W",W,21,13,1,4,6,0.072727273,0,0.857142857,0.92987013,L1__r21__c13__l0,1,W,TRUE,TRUE,L1__block1__sideW__depth1__level6,B_reserve_deterministic_sort,FALSE,TRUE,assigned,preferred reserve level exhausted; overflow slot used
