workload_seed_id,rng_seed,order_id,order_index_within_seed,line_index,line_count,sku_id,sku_class,demand_weight,sampling_rule,line_generation_status,line_generation_warning
1,20260618,W001__O0071,71,4,4,SKU_A014,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0072,72,1,2,SKU_A004,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0072,72,2,2,SKU_A015,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0073,73,1,1,SKU_A020,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0074,74,1,2,SKU_A002,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0074,74,2,2,SKU_A003,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0075,75,1,2,SKU_A011,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0075,75,2,2,SKU_A006,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0076,76,1,5,SKU_A001,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0076,76,2,5,SKU_A007,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0076,76,3,5,SKU_A010,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0076,76,4,5,SKU_A006,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0076,76,5,5,SKU_A009,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0077,77,1,1,SKU_A014,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0078,78,1,5,SKU_A014,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0078,78,2,5,SKU_A001,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0078,78,3,5,SKU_A017,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0078,78,4,5,SKU_B008,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0078,78,5,5,SKU_A007,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0079,79,1,3,SKU_A013,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0079,79,2,3,SKU_A002,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0079,79,3,3,SKU_A004,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0080,80,1,5,SKU_B025,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0080,80,2,5,SKU_A005,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0080,80,3,5,SKU_A006,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0080,80,4,5,SKU_A002,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0080,80,5,5,SKU_A011,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0081,81,1,4,SKU_A016,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0081,81,2,4,SKU_B026,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0081,81,3,4,SKU_A003,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0081,81,4,4,SKU_A009,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0082,82,1,1,SKU_A019,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0083,83,1,5,SKU_A017,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0083,83,2,5,SKU_B012,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0083,83,3,5,SKU_C013,C,0.001,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0083,83,4,5,SKU_B027,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0083,83,5,5,SKU_A007,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0084,84,1,1,SKU_B019,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0085,85,1,3,SKU_A013,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0085,85,2,3,SKU_A002,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0085,85,3,3,SKU_B005,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0086,86,1,3,SKU_B008,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0086,86,2,3,SKU_C032,C,0.001,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0086,86,3,3,SKU_A019,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0087,87,1,5,SKU_A020,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0087,87,2,5,SKU_B015,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0087,87,3,5,SKU_A001,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0087,87,4,5,SKU_B017,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0087,87,5,5,SKU_B029,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0088,88,1,5,SKU_A009,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0088,88,2,5,SKU_A016,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0088,88,3,5,SKU_B027,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0088,88,4,5,SKU_A020,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0088,88,5,5,SKU_A006,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0089,89,1,4,SKU_A011,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0089,89,2,4,SKU_A001,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0089,89,3,4,SKU_A008,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0089,89,4,4,SKU_A004,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0090,90,1,1,SKU_A006,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0091,91,1,1,SKU_A007,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0092,92,1,2,SKU_A010,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0092,92,2,2,SKU_A012,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0093,93,1,5,SKU_A019,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0093,93,2,5,SKU_A008,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0093,93,3,5,SKU_A009,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0093,93,4,5,SKU_A005,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0093,93,5,5,SKU_A016,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0094,94,1,4,SKU_A004,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0094,94,2,4,SKU_A006,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0094,94,3,4,SKU_A015,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0094,94,4,4,SKU_A019,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0095,95,1,4,SKU_A009,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0095,95,2,4,SKU_A015,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0095,95,3,4,SKU_A010,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0095,95,4,4,SKU_A002,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0096,96,1,2,SKU_A003,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0096,96,2,2,SKU_B023,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0097,97,1,2,SKU_B001,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0097,97,2,2,SKU_A019,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0098,98,1,2,SKU_C021,C,0.001,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0098,98,2,2,SKU_A018,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0099,99,1,4,SKU_A012,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0099,99,2,4,SKU_A018,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0099,99,3,4,SKU_C015,C,0.001,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0099,99,4,4,SKU_B015,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0100,100,1,4,SKU_B029,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0100,100,2,4,SKU_A004,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0100,100,3,4,SKU_A015,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0100,100,4,4,SKU_A019,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0101,101,1,3,SKU_A008,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0101,101,2,3,SKU_A004,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0101,101,3,3,SKU_A001,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0102,102,1,2,SKU_A009,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0102,102,2,2,SKU_A010,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0103,103,1,2,SKU_A014,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0103,103,2,2,SKU_A019,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0104,104,1,2,SKU_A016,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0104,104,2,2,SKU_B011,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0105,105,1,1,SKU_A015,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0106,106,1,1,SKU_A011,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0107,107,1,5,SKU_C038,C,0.001,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0107,107,2,5,SKU_A011,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0107,107,3,5,SKU_A010,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0107,107,4,5,SKU_A020,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0107,107,5,5,SKU_A005,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0108,108,1,3,SKU_A001,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0108,108,2,3,SKU_A005,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0108,108,3,3,SKU_A006,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0109,109,1,2,SKU_A004,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0109,109,2,2,SKU_A017,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0110,110,1,3,SKU_B024,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0110,110,2,3,SKU_A009,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0110,110,3,3,SKU_A013,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0111,111,1,4,SKU_B009,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0111,111,2,4,SKU_A010,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0111,111,3,4,SKU_A017,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0111,111,4,4,SKU_A007,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0112,112,1,4,SKU_B008,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0112,112,2,4,SKU_B018,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0112,112,3,4,SKU_B021,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0112,112,4,4,SKU_A006,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0113,113,1,2,SKU_A007,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0113,113,2,2,SKU_A014,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0114,114,1,1,SKU_A006,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0115,115,1,2,SKU_A003,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0115,115,2,2,SKU_A011,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0116,116,1,4,SKU_A019,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0116,116,2,4,SKU_B010,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0116,116,3,4,SKU_A014,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0116,116,4,4,SKU_B013,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0117,117,1,3,SKU_A020,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0117,117,2,3,SKU_C032,C,0.001,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0117,117,3,3,SKU_A007,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0118,118,1,4,SKU_A016,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0118,118,2,4,SKU_A013,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0118,118,3,4,SKU_A010,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0118,118,4,4,SKU_A017,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0119,119,1,3,SKU_B020,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0119,119,2,3,SKU_A007,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0119,119,3,3,SKU_A011,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0120,120,1,3,SKU_B024,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0120,120,2,3,SKU_A019,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0120,120,3,3,SKU_C037,C,0.001,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0121,121,1,2,SKU_B018,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0121,121,2,2,SKU_A008,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0122,122,1,2,SKU_A009,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0122,122,2,2,SKU_C038,C,0.001,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0123,123,1,3,SKU_A011,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0123,123,2,3,SKU_A019,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0123,123,3,3,SKU_A020,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0124,124,1,2,SKU_A005,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0124,124,2,2,SKU_A018,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0125,125,1,3,SKU_A007,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0125,125,2,3,SKU_A005,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0125,125,3,3,SKU_C038,C,0.001,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0126,126,1,1,SKU_A006,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0127,127,1,4,SKU_A020,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0127,127,2,4,SKU_A019,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0127,127,3,4,SKU_A004,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
1,20260618,W001__O0127,127,4,4,SKU_A010,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
